SEX,EDUCATION,MARRIAGE,PAY,BILL_AMT,PAY_AMT,age_disc,limit_bal_disc_8,default payment next month
2,2,1,0,38198,3450,0,0,0
2,1,2,0,42880.66667,1942,0,0,0
2,4,1,-1,15855.5,166.6666667,0,0,0
2,1,2,-1,5433.333333,3625.333333,0,0,0
2,1,2,0,16435.66667,5554.333333,0,1,0
2,1,2,0.333333333,104948.8333,5694.166667,0,0,0
2,2,1,0,311506.1667,11025.33333,0,2,1
2,5,2,0,46877.5,2000,0,1,0
2,1,2,-0.166666667,16524.83333,8189.833333,0,1,0
2,2,1,-1.5,0,0,0,0,1
2,3,2,0.333333333,55549,2025.666667,1,0,1
2,1,2,0,68313,3109.666667,1,1,0
2,1,2,-2,58.83333333,176.3333333,1,4,0
2,2,1,0,4966,2216.666667,1,2,0
2,2,2,0,106195.6667,3765.666667,1,1,0
2,1,2,0,60617.33333,4357.333333,0,0,0
2,1,2,0.5,19480.33333,898.8333333,0,0,0
2,3,2,-0.666666667,6880.166667,3609.833333,0,0,0
2,2,2,-0.833333333,8274.166667,7948.666667,0,2,0
2,1,2,0,53913.33333,17603.16667,0,2,0
2,2,2,0,111525.5,4940.833333,0,0,0
2,3,2,0,71190.83333,2866.666667,0,0,0
2,3,2,0,96280.33333,3580,0,3,0
2,3,2,-1.5,275.8333333,5934.5,1,1,0
2,2,2,0,17051.33333,3750,0,0,0
2,1,1,0,22230.83333,10376.16667,0,0,0
2,3,2,0.333333333,134422.8333,7828.666667,0,1,0
2,1,2,-1.166666667,149.3333333,149.3333333,1,1,0
2,1,1,-1,5277.166667,5448.166667,1,1,0
2,1,1,-1.166666667,39.66666667,39.66666667,1,2,0
2,2,2,-1.666666667,616.6666667,0,0,1,1
2,2,2,0,30123.66667,1233.333333,0,0,0
2,2,2,0,88244.66667,3433.333333,0,1,0
2,2,1,0,175259,33485.66667,0,2,0
2,1,2,-0.833333333,253.8333333,515,0,0,0
2,1,2,0,57947.66667,2897.5,0,0,0
2,2,2,2.166666667,84808.33333,3466.666667,0,0,1
2,1,2,0,18804,1309.166667,0,0,0
2,2,2,0,21308.83333,1086.166667,0,0,1
2,1,2,0,33886.66667,2588.666667,0,0,0
2,1,2,0.666666667,78403.16667,4266.666667,0,1,1
2,1,2,-1,455,635.5,0,1,0
2,2,2,-2,0,0,0,1,0
2,3,2,0,6904.333333,862.3333333,1,1,0
2,1,2,-2,3576,4305.5,1,2,0
2,2,2,-0.5,33691.83333,28338.16667,1,2,0
2,1,2,-1.5,0,0,1,1,0
2,1,1,-2,5563,4334.166667,1,3,0
2,1,2,0,142420.3333,6165,1,1,0
2,2,1,0,58393.66667,2366.666667,1,0,0
2,2,1,-0.666666667,2059,533.3333333,1,0,0
2,1,2,-2,13133.5,13120,1,2,0
2,1,2,-2,12728.83333,15416,1,2,0
2,2,2,0.166666667,5907.166667,1833.333333,1,0,0
2,1,1,-1.666666667,1541.5,63,1,3,0
2,3,2,0,183458,9166.666667,1,1,0
2,2,1,2,32320.66667,1766.666667,1,0,1
2,1,1,-2,0,0,1,1,0
2,1,2,2,34999.5,2000.166667,1,0,0
2,2,1,0,268007.5,15001.33333,1,2,0
2,2,1,-1,456.8333333,391.8333333,2,0,1
2,1,2,-0.666666667,18345.33333,14165.16667,1,2,0
2,3,1,-1.5,0,0,1,0,0
2,1,2,-0.666666667,7031.666667,7303.333333,1,1,0
2,2,1,0,21462.33333,5382.333333,1,0,0
2,2,1,0,16052.5,1057.166667,1,0,0
2,3,1,1,125527.3333,5106.833333,2,1,1
2,3,1,0,4772.333333,1361.333333,2,0,0
2,1,2,0,38297.5,2283.5,1,2,0
2,1,1,-1.5,0,0,2,2,1
2,2,1,0,111302.6667,4483.333333,1,0,0
2,1,1,-2,3373.666667,1478.166667,1,2,0
2,2,1,0.5,27684.83333,1104.166667,1,0,0
2,3,2,-0.166666667,32598.66667,4996.166667,1,1,0
2,2,2,2,19203,1000,2,0,1
2,2,1,0,41269.16667,20081.16667,2,1,0
2,1,1,-0.166666667,24568,9303.166667,1,3,0
2,2,1,0,385567,15039.33333,2,3,0
2,3,2,-1.5,0,83,2,3,1
2,2,1,0,159365.3333,5819,1,2,0
2,3,2,-0.5,7756.833333,5132.166667,1,3,0
2,2,2,0.5,57294.5,1666,2,0,0
2,2,1,0,7345.5,717,2,0,0
2,3,1,0.666666667,82556.33333,3550,2,0,0
2,1,2,0,78477.83333,6461,0,0,0
2,2,2,0,128659.5,4132.333333,0,2,0
2,1,2,0,241092.3333,9219.333333,0,3,0
2,1,2,0,99639.66667,6123.666667,0,2,0
2,2,1,0,1160.666667,209.6666667,0,1,0
2,2,2,0,203330.3333,11300,1,3,0
2,1,1,-0.833333333,13761.5,19341.16667,1,3,0
2,1,2,0,78992.33333,3383.333333,0,0,0
2,2,2,0,67735.83333,2835,0,2,0
2,2,2,-0.166666667,140309.3333,34398.33333,0,3,0
2,1,1,-0.666666667,6761.666667,4441.5,1,1,0
2,3,1,2.166666667,19903.33333,733.3333333,2,0,1
2,2,2,0,255019.1667,9825,1,2,0
2,2,1,0,65533.16667,4357.5,1,2,0
2,2,2,0,54236.5,8216.666667,2,0,1
2,3,1,-1,1416.5,1456.333333,2,0,0
2,1,2,1,25650.66667,1264.333333,1,0,1
2,2,2,0,217091.8333,27670.5,0,2,0
1,3,2,0,52153,3225,2,1,0
2,3,1,0,58930.5,2496.166667,2,0,0
2,1,2,-1.166666667,1789,1308,1,2,0
2,3,1,0,11919.5,828.5,1,0,1
2,1,2,0.666666667,36382.16667,1901.666667,1,1,0
2,2,1,0.166666667,216.5,166.5,1,1,0
2,2,1,-0.166666667,56057.33333,2833.333333,1,1,0
2,3,1,0,180205.3333,41052.16667,1,2,0
2,2,1,2.166666667,26024.16667,837.6666667,1,0,1
2,2,2,0,140294.1667,5285.166667,1,1,0
2,2,3,-0.5,1100,725.8333333,1,0,1
2,1,1,2,196493.5,8050,1,1,1
2,2,1,0,55198.5,3000,1,0,0
2,2,1,-0.5,1049.666667,0,1,2,0
2,2,1,1,119701.5,3805.833333,2,0,1
2,1,2,-0.833333333,17781.16667,13443.16667,1,3,0
2,2,1,0,86163.5,2918.166667,2,2,0
2,3,1,0,119054,5063.333333,1,0,0
2,2,2,0,74755,4359.166667,1,1,0
2,2,1,-1.666666667,3081,0,1,0,0
2,1,3,0,126173,40149.66667,1,1,0
2,3,1,-2,971.8333333,971.8333333,2,1,0
2,3,3,0,32158.16667,966.6666667,2,0,0
2,3,2,-0.833333333,440,390,2,0,0
2,3,1,-0.166666667,42235.66667,18647.5,1,0,0
2,5,3,-0.166666667,156471.3333,10023.16667,1,1,0
2,2,2,0,112292.6667,4653.333333,1,1,0
2,1,2,-2,364.8333333,356.5,1,1,0
2,3,1,1.666666667,32678.66667,1233.833333,1,0,1
2,1,2,-0.666666667,263.3333333,316,0,0,0
2,1,1,0.5,35370,2223.333333,2,3,0
2,2,1,-0.333333333,4861.333333,2944.833333,1,3,0
2,1,1,-2,0,0,2,2,1
2,1,2,-2,978.1666667,1008.166667,0,1,0
2,2,2,-1.333333333,6736.666667,0,1,0,0
2,2,1,0,10584.5,845.3333333,1,2,0
2,2,2,0,33711,2499.333333,1,0,0
2,1,2,0,105377.5,4254.333333,0,2,0
2,2,2,0,90442,8908,0,1,0
2,2,1,0,84492,3547.166667,0,0,0
2,2,2,-0.166666667,124167,4023.833333,0,1,0
2,1,2,-0.666666667,3723.5,2010.166667,1,2,0
2,1,2,-2,6792,5320,1,2,0
2,2,1,0.5,8597.666667,737.6666667,2,0,1
2,1,2,0,65664.66667,2429.333333,0,0,0
2,2,1,0,17421,1751.166667,0,2,0
2,2,2,0.166666667,434.6666667,217.3333333,1,0,0
2,3,1,-0.166666667,94551.16667,25935.83333,2,1,0
2,1,1,0,67653.5,2489,2,1,0
2,1,2,0,186434.8333,23348.33333,0,1,0
2,2,1,0,79495.33333,11155.66667,0,2,0
2,2,1,0.333333333,32402.5,1645,0,0,1
2,1,1,-0.166666667,30456.5,12118,0,0,0
2,2,2,1.333333333,15533.83333,966.6666667,0,0,1
2,1,2,0,36371.33333,2769.333333,0,1,0
2,2,2,-0.166666667,2268.666667,1567.833333,0,0,0
2,1,2,0,258027.6667,9697.333333,1,2,0
2,1,2,2,45650,2000,1,0,1
2,3,1,0,33125.5,1578.166667,1,0,0
2,1,2,-2,2127.666667,2044.5,1,1,0
2,3,1,-2,6171.666667,9639.166667,1,3,0
2,1,2,0,40564.83333,4897,1,3,0
2,1,2,-2,3329.666667,3185.5,1,3,0
2,2,1,0,23026.5,1914.333333,1,0,0
2,1,1,-0.166666667,29067.33333,12624.83333,1,3,0
2,1,2,-0.666666667,18632.83333,16529.5,1,2,0
2,2,1,-1,569.1666667,435.5,1,0,0
2,2,2,-0.833333333,1921.666667,1428.666667,2,2,0
2,1,1,-2,442.8333333,317.1666667,2,1,0
2,2,2,2,37988.66667,1854,2,0,1
2,1,2,0,59852,17383.33333,1,3,0
2,2,1,-1.166666667,399.6666667,1650,2,0,1
2,2,1,0,24731.83333,10438.33333,2,3,0
2,1,2,0,82335.5,3127.166667,0,0,0
2,1,1,-2,30921.83333,31735.66667,2,1,0
2,1,2,0,10955.5,3487.833333,1,1,0
2,2,1,0,16044.5,931.3333333,2,0,1
2,1,1,-1.5,0,0,1,1,0
2,1,2,-2,330.1666667,560.3333333,0,1,0
2,2,2,0.333333333,144779.5,6091.5,0,1,0
2,1,2,-1,2909.333333,3221.333333,1,1,0
2,1,2,-2,370.6666667,123.1666667,1,2,0
2,1,2,0,16603.33333,1218,1,2,0
2,2,1,-0.5,2553.5,820.6666667,1,1,0
2,2,1,-2,0,0,1,1,0
2,2,1,-2,7771,11400.83333,1,2,0
2,2,1,0,11417,1444.333333,1,0,0
2,3,1,0,29908.33333,6546.666667,2,0,0
2,2,2,0.333333333,35569.5,3366.666667,0,1,0
2,2,2,-0.333333333,21617.16667,5892.166667,0,0,0
2,2,1,0,36881,1275.333333,2,0,0
2,1,2,0,29313.33333,2000.833333,0,0,0
2,1,2,-1,-366.6666667,500,0,1,1
2,2,1,0,16080.83333,6706.833333,0,1,0
2,2,1,0,38364.16667,1680.5,1,1,0
2,1,1,-2,10536.33333,11513.66667,1,3,0
2,2,1,0.333333333,128648.6667,5133.333333,1,1,0
2,3,1,-1,1540.166667,812.3333333,2,2,0
2,2,1,-1,2030.333333,1401.166667,1,0,0
2,2,2,-2,0,100,2,1,0
2,1,2,-1,45.16666667,28,1,2,0
2,2,2,0,436421.3333,15866.83333,1,3,0
2,3,1,0.333333333,21398.16667,1126.666667,2,0,1
2,2,1,0,100332.8333,4304,2,1,0
2,2,1,0,235615.1667,7993.333333,1,2,0
2,2,2,0.333333333,16915.66667,1416.666667,1,0,0
2,3,1,-2,4737.166667,10914.16667,1,3,0
2,2,1,0,174661.1667,5842.666667,2,2,0
2,2,1,0,90981.83333,3513.666667,1,2,0
2,3,1,-0.666666667,64779.66667,35291.33333,2,1,0
2,2,2,-0.5,2323.833333,2029.833333,1,0,0
2,1,2,-2,7069.833333,6567,1,2,0
2,2,1,0,138547.1667,16515.5,1,3,0
2,2,2,-0.833333333,45781.5,29436.83333,2,2,0
2,2,2,0,26428.33333,1050,2,0,0
2,1,2,-2,8552.333333,11299.83333,2,2,1
2,3,2,-1,24482.5,25786.66667,2,2,0
2,3,1,0,172870.1667,7233.333333,1,2,0
2,1,2,-0.833333333,1633,1462.333333,0,3,0
2,1,2,0.333333333,36868,6338.333333,1,2,0
2,3,1,0,83965.33333,3770.166667,1,0,0
2,2,1,-1,1126.833333,1095.666667,1,1,0
2,2,2,-1,6164.166667,5985.166667,0,1,0
2,3,1,0,23515.83333,2462.166667,2,0,0
2,1,2,0,36114.33333,10416.66667,0,1,0
2,1,2,-0.666666667,26507.66667,1269.666667,2,0,0
2,3,0,-2,770.6666667,704.1666667,2,1,0
2,1,2,-0.666666667,1404.166667,1405.166667,0,0,0
2,1,2,0.166666667,528,330,0,2,1
2,1,2,0,117854,5500,0,3,0
2,1,1,-1,22612.5,20351.33333,1,2,0
2,1,2,-0.666666667,10643.83333,14612,0,3,0
2,3,1,0.5,42393.83333,2250,2,0,0
2,2,1,0,41450.5,1526,2,0,0
2,1,2,-2,97,198.3333333,1,2,0
2,3,2,-0.166666667,6385.166667,970.6666667,1,0,0
2,1,2,-0.5,3847.5,4967.833333,1,1,0
2,2,2,0,100421.5,4684,1,0,1
2,2,2,0,272878.5,10300,1,2,0
2,2,1,0,57345.66667,11334.33333,1,0,0
2,2,2,-1.5,1260,1426.666667,1,0,0
2,2,1,0,80250.16667,2978.666667,2,1,0
2,2,1,0,139797.6667,6965.166667,1,3,0
2,1,1,-2,1782.333333,1346.833333,2,2,0
2,2,1,-1,195,130,2,2,1
2,2,2,-1,7775.666667,5878.666667,1,1,1
2,2,1,0,125818.6667,4126,0,1,0
2,1,2,-1.333333333,343.6666667,207.6666667,1,1,0
2,1,2,0,17644.83333,1173.833333,0,0,0
2,1,1,0.666666667,55074.5,3483.166667,1,2,1
2,1,2,-1.666666667,4865.666667,13598.5,0,1,1
2,2,2,1.666666667,308128.8333,9316.666667,0,2,1
2,3,1,0,161386.6667,6366.666667,1,2,0
2,1,2,0,45309.66667,2708.333333,1,2,0
2,3,2,0.333333333,19798.33333,1074.333333,2,0,0
2,3,1,-1.166666667,171404.6667,194217.8333,1,0,0
2,3,1,-1.5,0,0,2,1,0
2,1,2,-2,1140,975,0,2,0
2,1,1,-1,8647.666667,8383,2,1,0
2,2,1,0,112730.3333,5317,1,0,0
2,2,2,0.666666667,26349.33333,1450,1,0,1
2,2,1,-1,2299.833333,2608.333333,0,0,0
2,1,2,0.333333333,93293.5,4750,1,1,1
2,2,1,2,47894.66667,1975.833333,2,0,1
2,1,1,-0.833333333,25476,20783.83333,2,3,0
2,2,1,1.833333333,28842,1266.666667,1,0,1
2,2,2,0,165880.6667,6353.833333,1,1,1
2,1,2,0.333333333,188005.8333,7250,1,1,1
2,1,1,-1.666666667,782.1666667,563.3333333,1,1,0
2,2,1,0.666666667,45947.83333,5849.166667,1,1,0
2,2,1,-0.666666667,1246.666667,1496,2,1,0
2,2,1,0.333333333,89715,5671.166667,0,0,0
2,1,2,-0.5,9671.333333,8145.833333,0,2,0
2,3,1,0,113167.6667,4679.833333,2,0,1
2,2,1,0.666666667,3112.833333,1650,1,0,1
2,1,2,-0.666666667,13540.33333,6806.5,0,2,0
2,3,2,0.5,82581,2252.5,1,0,0
2,2,2,-1,252.8333333,252.8333333,1,0,0
2,5,2,-0.833333333,6871,3104.666667,1,0,0
2,2,1,0,88447,3356,0,0,0
2,2,1,0,111574.8333,3559,1,2,0
2,3,2,0,124420,4338.333333,1,1,0
2,2,1,0,229879.6667,8166.666667,0,2,0
2,2,2,0,16431.66667,3334.5,0,0,0
2,1,1,-1.666666667,71.66666667,73,1,2,1
2,1,2,-2,3960.5,5321.833333,0,2,0
2,1,1,-0.166666667,89317.5,39469,1,2,0
2,1,1,-0.666666667,416.6666667,0,1,2,1
2,1,2,0,252931,9212.666667,1,2,0
2,1,2,-1,991,961.8333333,1,1,0
2,1,1,0,182036.8333,17340.33333,1,2,0
2,2,1,0.333333333,45441.66667,11147.33333,1,0,1
2,1,1,1.333333333,112124.8333,5133.666667,2,1,0
2,1,2,-1,9278.5,8800,0,2,0
2,1,2,-2,14146,11784.33333,1,2,0
2,1,1,-0.833333333,41536.16667,42603,1,2,1
2,2,1,0,62199.5,7946.166667,1,3,0
2,2,2,0,227789.6667,7875,2,2,0
2,2,1,0,60269.16667,5943.833333,2,0,0
2,1,2,0,102030,3843,1,1,0
2,2,2,0,47971.83333,2100,1,0,0
2,2,1,1.333333333,91770.83333,4516.666667,1,0,0
2,2,1,-0.666666667,2868.5,3541.5,2,2,0
2,3,2,0,32745.66667,1016.666667,2,0,0
2,2,1,-1.333333333,1783.5,0,1,1,0
2,2,2,-0.833333333,1424,1062.333333,2,3,0
2,3,2,0,119731.8333,4590,2,1,0
2,1,2,-0.666666667,11090.33333,7848,1,1,0
2,2,1,0,56120.66667,4135,1,0,0
2,2,1,-2,3842.666667,5453.666667,1,1,0
2,2,1,-1.5,0,0,2,2,1
2,2,1,0.333333333,47058.16667,2142.833333,1,1,0
2,1,2,-2,3280.166667,2072.166667,1,1,0
2,1,1,-1.166666667,4177.833333,4190.5,1,1,0
2,2,2,-1,390,390,1,0,0
2,2,1,0,152712.8333,4856.166667,2,2,0
2,1,1,-0.666666667,48487.16667,32685.5,1,3,0
2,1,1,0,147265.3333,8328.333333,1,1,0
2,2,2,-2,3528.666667,3508,1,1,0
2,2,1,0,80057,3024.166667,2,0,0
2,2,2,-2,3000,3000,1,1,0
2,1,2,2,39523,1750,1,0,1
2,1,1,-2,191.6666667,191.6666667,1,2,1
2,5,2,-1,15433.16667,12790.16667,1,2,0
2,3,1,-2,195,642,2,1,0
2,2,2,-0.166666667,42148.5,9798.5,1,0,0
2,3,2,0.833333333,1163.666667,307.6666667,1,1,0
2,1,2,0.333333333,67766,3283.333333,0,0,0
2,2,2,0.333333333,70336.5,4058.666667,0,0,0
2,1,2,-2,111,209.5,0,0,0
2,2,2,0,55620,3340,0,1,0
2,2,3,-1.833333333,18917.83333,19730,1,2,0
2,3,1,1.166666667,27738.16667,1155.333333,1,1,0
2,1,2,-1.5,14424.16667,7283,0,1,0
2,1,2,-0.333333333,43506.66667,12877.66667,1,1,0
2,1,1,-2,8009.166667,5335.5,1,1,0
2,1,1,0.333333333,41299.16667,9667.333333,1,0,0
2,1,2,-1,14530,13809.83333,1,3,0
2,1,1,0,9763.666667,1945.5,1,1,0
2,2,1,0,84144.66667,2933.666667,2,2,1
2,1,2,-1.5,433,36.83333333,2,1,0
2,2,1,0,519977.8333,20673.66667,2,4,1
2,3,1,0,34491.33333,1250.666667,2,0,0
2,1,2,-2,1174,696,0,2,0
2,1,1,0,165005.3333,13311.16667,1,1,0
2,1,2,0.166666667,1147.833333,169.6666667,1,1,1
2,2,1,0,225477.6667,9047.333333,2,3,0
2,2,2,-0.833333333,1402.166667,973.1666667,2,0,0
2,1,1,-1.333333333,1138.666667,0,1,1,0
2,2,2,-0.5,28870.83333,6566,1,0,0
2,2,1,0,48176,3400,1,4,0
2,2,1,0,64320.33333,2385.333333,1,0,0
2,2,2,-1,3425.666667,233.3333333,1,0,1
2,1,2,-2,53.33333333,55.33333333,1,2,0
2,2,1,0.5,49772.33333,1618.666667,1,0,1
2,2,2,0,169539.5,6383.333333,1,1,0
2,2,1,-0.833333333,6465.666667,4210,1,1,0
2,1,2,-2,4838.833333,5903.166667,2,3,0
2,2,2,2,38912.83333,1115.833333,2,0,1
2,2,1,0,149374.3333,5249,2,2,0
2,2,1,0,107317,4717,1,1,0
2,2,2,1.166666667,50716.16667,8806.166667,1,0,1
2,1,2,0.333333333,27.33333333,26.66666667,1,1,1
2,3,2,0.333333333,62753.5,2250,2,0,1
2,3,1,-0.5,21198.5,18201.83333,1,2,0
2,1,2,0,43452.5,3102.5,1,2,0
2,2,2,0,85619.33333,4333.333333,2,1,0
2,5,1,0,113559.5,4899.333333,1,1,0
2,2,1,-1.5,0,0,2,0,1
2,2,1,-1,416,442,2,1,1
2,2,1,0,68607.5,2950.166667,0,0,0
2,4,3,-0.666666667,11897,8067.666667,1,2,0
2,2,1,0,153871.8333,9503.666667,1,1,0
2,2,2,-0.5,7290.333333,3037.666667,1,0,0
2,3,1,-2,0,0,1,2,1
2,3,1,0.666666667,86968.66667,7448.333333,2,0,1
2,2,1,-2,3491.666667,3804.666667,2,2,0
2,2,2,-0.833333333,4501.666667,4119.166667,1,1,0
2,1,2,-1,3980.5,3341.666667,0,0,0
2,2,1,0,29617.16667,1343.666667,2,0,0
2,2,2,0,72006.16667,3349,1,2,0
2,1,1,0,129202.1667,25909.16667,2,3,0
2,2,1,-1,709.8333333,709.8333333,1,1,1
2,2,1,0,13726.16667,872.5,2,0,0
2,1,1,-2,31346.33333,36764.66667,2,2,0
2,2,1,0,190647.5,3753,1,1,0
2,1,1,0.166666667,41179,24168,2,0,0
2,1,1,0,30787.33333,1343.333333,2,0,0
2,2,2,0,16778.66667,943,1,0,0
2,1,1,0,147526.1667,7448,1,2,0
2,1,1,-1.166666667,1061.833333,2461.666667,1,1,0
2,2,1,0,22716.16667,1487.666667,2,0,0
2,2,1,-1.5,98.33333333,98.33333333,1,2,0
2,1,2,5.5,456957.5,2333.333333,1,4,1
2,1,1,-0.666666667,16693.33333,9588.666667,1,1,0
2,2,1,-1.5,10720,11681.16667,1,0,0
2,2,2,-1,8127.5,9490,1,1,0
2,2,3,-1,8594,666.6666667,1,0,1
2,1,1,2,136852.5,5700,1,1,1
2,1,1,-1,80056,69622.5,1,1,0
2,1,1,-2,21752.83333,16554.16667,1,1,1
2,1,2,-1,64340.16667,59526.83333,2,1,0
2,2,2,2,74214.5,3033.333333,1,1,1
2,2,1,-0.333333333,16402,3541.833333,1,1,0
2,2,1,0,28406.16667,9234.666667,0,1,0
2,2,2,-2,1440.166667,814.8333333,1,3,0
2,2,1,0,70806.5,2383.333333,0,0,0
2,2,2,0,161095,6066.666667,1,3,0
2,3,1,1,17684.33333,1116.666667,1,0,1
2,2,1,0,261175.8333,9045.5,0,2,0
2,2,2,1.833333333,13519.66667,3000,1,0,1
2,3,1,0,78675,2902.333333,1,1,0
2,1,2,-0.166666667,12520.83333,5998.166667,0,0,0
2,2,2,-0.666666667,4868.5,3002.5,0,2,0
2,3,1,-0.5,437.8333333,396.1666667,0,2,0
2,3,1,-2,396,396,2,1,0
2,2,2,0.666666667,31683.33333,3333.333333,0,1,0
2,2,2,-2,866.8333333,980.8333333,1,2,0
2,2,1,0,14578.16667,8446.5,1,1,0
2,1,2,0,229353.5,51861.5,1,2,0
2,1,1,-1.666666667,522.5,0,1,1,0
2,2,1,1.333333333,344289.5,10751.83333,1,2,1
2,2,2,0,73677,2571.333333,1,0,0
2,3,1,0.333333333,35113.16667,2588.166667,1,0,0
2,2,2,0,175013.6667,5188,0,3,0
2,2,1,0,218959,7094.833333,1,1,0
2,1,2,-1,2266.666667,2925.666667,1,3,0
2,2,1,0,31119.66667,3718.833333,1,0,0
2,2,2,0.833333333,159186,5898.166667,0,1,1
2,2,1,0,26070.33333,1575.5,1,0,0
2,1,2,0,39968.5,1521.833333,0,0,0
2,3,1,0,9121,1178.666667,0,1,0
2,2,1,-1.333333333,998,0,1,0,0
2,1,1,-2,1918.833333,1951,1,2,0
2,2,1,-0.5,7581,1958.666667,1,1,0
2,1,2,-1,2861.666667,3515.166667,1,0,0
2,3,1,1.333333333,34481.16667,1208.666667,2,0,0
2,1,2,-0.666666667,51303.83333,52714.33333,1,3,0
2,1,1,-2,-3,116.3333333,1,1,0
2,1,2,0.333333333,198123.8333,7575.833333,1,1,0
2,2,1,-1.666666667,300,0,1,0,0
2,1,2,-0.666666667,9252.333333,3019.833333,0,2,0
2,2,2,0,13175.83333,6845.833333,1,3,0
2,2,2,-1.666666667,166.6666667,0,1,1,0
2,2,2,-0.333333333,64899.83333,26393.33333,0,1,0
2,2,2,-2,1704.666667,1399.333333,1,0,1
2,1,2,-2,-240,0,0,0,0
2,1,2,0.666666667,1313.166667,1616.666667,1,0,1
2,2,2,0,11195.66667,895.6666667,2,0,0
2,1,2,-0.833333333,9005.5,8586.166667,2,1,0
2,1,1,0,171754.8333,6384.666667,1,2,0
2,1,2,-2,21834.66667,22063.33333,2,3,0
2,2,1,-2,0,0,1,1,1
2,3,1,-1.166666667,159.8333333,159.8333333,2,1,0
2,2,2,0,198676.3333,7833.333333,0,1,0
2,2,2,0,83677.5,2668.166667,1,3,0
2,1,1,-0.5,43676.83333,43308,1,2,0
2,2,1,1,27506.5,1416.666667,2,0,1
2,1,2,-0.5,44567.66667,14008.33333,0,0,0
2,3,1,-2,1228,1339.166667,1,2,0
2,1,1,-1.5,6025,6025,0,2,0
2,1,2,0,81718.33333,3631.166667,0,0,0
2,2,1,0,18050.33333,6721,1,2,0
2,2,1,-0.166666667,50488.66667,2568.166667,1,1,0
2,2,2,-0.166666667,6446.5,1887.166667,0,2,0
2,2,1,-0.5,25403.66667,6493,1,1,0
2,1,1,-0.5,784.3333333,721,1,1,0
2,1,1,0,10888.66667,1102.666667,2,2,0
2,1,1,-2,1048.666667,912,1,2,0
2,2,2,-2,372.5,687.8333333,2,1,0
2,2,2,-0.166666667,17470.5,4825.166667,1,2,0
2,2,2,-2,3656.166667,3270.333333,0,3,0
2,1,2,-0.5,13970,4220.166667,1,3,0
2,2,1,-0.166666667,129916.6667,33083.33333,1,1,0
2,3,1,-1.5,38004.16667,20618.16667,1,3,0
2,2,1,0,46518.83333,2001.5,2,0,0
2,1,1,-0.833333333,16332.33333,15474.33333,1,2,0
2,1,1,-2,7732.333333,9803.166667,2,1,0
2,1,1,-1.166666667,1408.166667,1012.5,2,1,0
2,2,1,0.333333333,8031.5,940.8333333,2,1,0
2,1,2,0.5,121202.6667,3687.166667,1,1,0
2,1,1,-1,20985.66667,24101,0,2,0
2,2,2,0,127597.8333,5112.333333,0,1,0
2,1,1,0,97184.5,4061.666667,2,2,0
2,3,1,-0.5,455,786.5,2,0,1
2,3,1,0.333333333,145142.5,6044,1,1,0
2,1,1,0,22869.16667,1385.166667,1,2,0
2,1,2,-1.833333333,2573.5,2778.166667,0,1,0
2,1,2,0.333333333,11453.33333,1781.833333,0,0,1
2,4,2,-1,4129.5,4455,0,1,0
2,1,2,0,69659.16667,2696.5,1,1,0
2,2,2,-0.333333333,3445.833333,2832.5,1,1,0
2,2,3,0,46161.66667,9198.666667,2,0,0
2,2,1,-1,289,289,2,0,0
2,3,2,-1,3893.833333,4172.166667,1,0,0
2,2,1,0,335929.6667,11461,1,2,0
2,1,2,-1.5,0,0,1,1,1
2,2,1,-0.166666667,25034.33333,5861.333333,1,0,0
2,2,1,2.5,70066.16667,3783.333333,1,0,0
2,2,2,0,205909,6287.5,1,2,0
2,3,2,0,17355.5,1350.166667,2,0,1
2,1,2,-2,423.3333333,608.5,1,1,1
2,4,1,0.333333333,141039.8333,5927.666667,2,1,0
2,1,2,-0.833333333,41303.5,17728,1,1,0
2,2,1,-2,1641.166667,1826.833333,2,2,0
2,3,2,0.333333333,72733.83333,2940.833333,2,1,0
2,2,1,0.333333333,45416,2066.666667,1,0,0
2,3,1,0,33632.33333,7004.166667,1,2,0
2,2,2,1,23738.66667,1933.333333,2,0,1
2,2,1,0,110769.8333,4623.166667,1,0,0
2,2,1,0.666666667,1634.833333,1152.833333,1,0,0
2,2,1,0,42908.33333,2796.666667,1,1,0
2,2,1,-0.166666667,5267.833333,2563.833333,1,1,0
2,3,1,-0.5,74797.5,29492.5,1,2,0
2,2,2,0,178265,7750,1,2,0
2,2,1,0,30458.5,1333.666667,1,0,0
2,2,1,-1.166666667,923.8333333,926.6666667,1,2,0
2,1,1,-1.833333333,154,5599.5,1,3,0
2,1,1,-1.5,9618.833333,8607.833333,2,1,0
2,2,1,0.333333333,66439.83333,2711.5,2,0,1
2,1,2,-1,2427.166667,2305.5,0,1,0
2,2,1,0,146321.5,5505.5,1,1,0
2,3,2,0,22575.83333,1511.833333,0,0,0
2,2,1,0,6909.666667,752.3333333,1,0,0
2,2,1,0,11718.83333,783.3333333,2,0,0
2,2,1,0,554.6666667,346.6666667,1,0,1
2,2,2,0.666666667,80554.66667,22666.66667,2,2,0
2,1,2,-1,4935.666667,3491,1,1,0
2,2,1,-0.666666667,11183.16667,8249.166667,1,2,1
2,1,2,-0.5,798,899.3333333,0,2,1
2,2,2,-0.833333333,29492.16667,8718.5,0,2,1
2,2,2,0.333333333,84920.16667,3976.333333,1,0,0
2,2,1,-2,314,0,1,0,0
2,2,1,0,22980.16667,3110.666667,1,0,0
